user_id,recomendations
2465,"[1082185, 6534178, 923746, 981760, 994928]"
2466,"[1029743, 923746, 1106523, 951590, 1132770]"
2467,"[1058997, 1126899, 908531, 5978656, 994928]"
2468,"[1082185, 1106523, 1133018, 849843, 5568378]"
2469,"[979707, 868764, 847982, 916122, 1040807]"
2470,"[979707, 995242, 995785, 981760, 1026118]"
2471,"[923746, 1058997, 844165, 995785, 1132770]"
2472,"[1082185, 1029743, 1033615, 981760, 834484]"
2473,"[1082185, 6534178, 1029743, 995242, 1106523]"
2474,"[1029743, 995242, 1022003, 981760, 961554]"
2475,"[1082185, 1070820, 5568378, 5569471, 1126899]"
2476,"[1082185, 6534178, 1029743, 995242, 1106523]"
2477,"[6534178, 1058997, 844165, 1126899, 1092026]"
2478,"[1082185, 979707, 965766, 1133018, 849843]"
2479,"[6534178, 951590, 1106523, 981760, 916122]"
2480,"[976199, 1126899, 840361, 833025, 5978656]"
2481,"[1082185, 995242, 6534178, 1029743, 883404]"
2482,"[1029743, 923746, 1106523, 844165, 1092026]"
2483,"[1082185, 995242, 951590, 1070820, 1058997]"
2484,"[1029743, 923746, 6534178, 995242, 883404]"
2485,"[995242, 1058997, 883404, 1096036, 5569230]"
2486,"[6534178, 1029743, 1133018, 1022003, 883404]"
2487,"[6534178, 914190, 981760, 5569230, 860776]"
2488,"[6534178, 1070820, 1058997, 951590, 5569230]"
2489,"[1082185, 6534178, 1029743, 923746, 1022003]"
2490,"[1106523, 908531, 861272, 849843, 834484]"
2491,"[995242, 883404, 995785, 951590, 1044078]"
2492,"[6534178, 1106523, 1003188, 883404, 5569230]"
2493,"[6534178, 1106523, 883404, 870547, 859075]"
2494,"[1082185, 1070820, 849843, 862349, 5569471]"
2495,"[1082185, 6534178, 1029743, 981760, 1126899]"
2496,"[1106523, 1133018, 883404, 995785, 981760]"
2497,"[1029743, 995242, 995785, 1070820, 860776]"
2498,"[1082185, 1106523, 1070820, 861272, 1126899]"
2499,"[1070820, 6533889, 5568378, 999971, 5569327]"
2500,"[1082185, 6534178, 1058997, 981760, 1126899]"
